genero,edad,domicilio,estado_convivencia_padres,educacion_madre,educacion_padre,tiempo_viaje_colegio,tiempo_estudio_semanal,nro_materias_reprobadas,apoyo_educativo_extra,apoyo_educativo_familiar,clases_particulares_pagadas,actividades_extracurriculares,asistio_a_guarderia,quiere_cursar_educacion_superior,internet_en_casa,relacion_amorosa,calidad_relacion_familiar,tiempo_libre,salidas_con_amigos,alcohol_dias_laboral,alcohol_fin_semana,estado_salud,ausencias,nota_periodo1,nota_periodo2,nota_final,promedio_periodos,evolucion_academica,promedio_notas,indice_apoyo_educativo,promedio_alcohol,rendimiento_alto,indice_riesgo_academico,nivel_educativo_parental,indice_compromiso_academico,indice_riesgo_social,escuela_MS,tamano_familia_LE3,madre_trabaja_health,madre_trabaja_other,madre_trabaja_services,madre_trabaja_teacher,padre_trabaja_health,padre_trabaja_other,padre_trabaja_services,padre_trabaja_teacher,razon_eleccion_escuela_home,razon_eleccion_escuela_other,razon_eleccion_escuela_reputation,tutor_legal_mother,tutor_legal_other
0,0.2857142857142856,1,1,0.75,1.0,0.0,0.6666666666666667,1.0,0,1,1,0,1,1,1,1,0.75,0.75,0.5,2.0,0.75,1.0,3.0,0.4375,0.47368421052631576,0.45,0.4411764705882353,-0.5,0.4444444444444444,0.5,1.3333333333333333,0,0.5,0.8571428571428572,0.6666666666666666,0.611111111111111,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.1428571428571428,1,0,0.75,0.25,0.0,0.3333333333333333,3.0,0,1,1,0,1,1,1,0,0.25,0.5,0.5,1.0,0.25,0.75,0.125,0.25,0.3684210526315789,0.35000000000000003,0.2941176470588235,0.0,0.31481481481481477,0.5,0.3333333333333333,0,3.0,0.42857142857142855,0.5,0.33333333333333337,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.1428571428571428,1,1,1.0,0.75,0.0,0.3333333333333333,0.0,0,0,1,1,1,1,1,1,0.0,0.5,0.25,0.0,0.0,0.0,0.75,0.5,0.631578947368421,0.65,0.5588235294117647,0.5,0.5925925925925926,0.0,-0.3333333333333333,0,0.0,0.8571428571428572,0.33333333333333337,0.2222222222222222,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0,0.1428571428571428,1,1,0.25,0.25,1.0,0.0,0.0,0,1,1,0,1,1,0,0,0.75,0.5,0.25,0.0,0.75,1.0,0.25,0.375,0.47368421052631576,0.5,0.4117647058823529,0.0,0.4444444444444444,0.5,0.6666666666666666,0,0.5,0.14285714285714285,0.33333333333333337,0.2777777777777778,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.2857142857142856,0,1,1.0,0.75,1.0,0.6666666666666667,0.0,0,1,1,1,1,1,1,1,0.75,0.75,0.25,0.0,0.0,0.75,0.25,0.25,0.3684210526315789,0.35000000000000003,0.2941176470588235,0.0,0.31481481481481477,0.5,-0.3333333333333333,0,-0.5,0.8571428571428572,0.6666666666666666,0.2222222222222222,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
0,0.5714285714285712,1,1,0.75,0.75,0.0,1.0,0.0,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.0,0.25,0.5,0.75,0.3125,0.42105263157894735,0.4,0.3529411764705882,0.0,0.37037037037037035,0.5,0.0,0,-1.0,0.7142857142857142,0.8333333333333334,0.2777777777777778,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0.2857142857142856,1,1,1.0,1.0,0.0,0.3333333333333333,0.0,0,1,1,0,1,1,1,1,1.0,0.5,1.0,3.0,1.0,0.5,1.125,0.5625,0.631578947368421,0.65,0.588235294117647,0.0,0.6111111111111112,0.5,2.0,0,0.0,1.0,0.5,0.9444444444444443,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0.1428571428571428,1,0,0.5,0.5,0.0,0.3333333333333333,0.0,1,1,1,0,1,1,1,0,0.5,0.5,0.75,0.0,0.0,0.75,-0.5,0.5625,0.6842105263157894,0.7000000000000001,0.6176470588235293,0.5,0.6481481481481481,1.0,-0.3333333333333333,0,-0.5,0.42857142857142855,0.6666666666666666,0.33333333333333337,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,0.4285714285714284,1,1,0.5,0.5,0.0,0.3333333333333333,1.0,0,1,1,1,1,1,1,0,0.75,0.75,0.75,1.0,0.75,1.0,1.375,0.1875,0.3684210526315789,0.4,0.2647058823529411,0.5,0.31481481481481477,0.5,1.0,0,1.0,0.42857142857142855,0.5,0.5555555555555555,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
0,0.2857142857142856,0,1,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1,1,0,0,1.0,0.25,0.0,0.0,0.25,0.5,1.0,0.3125,0.5263157894736842,0.5,0.4117647058823529,1.0,0.4444444444444444,0.5,0.0,0,0.5,1.0,0.33333333333333337,0.05555555555555558,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0.2857142857142856,1,1,0.75,0.5,1.0,0.3333333333333333,0.0,0,0,1,0,1,1,1,0,0.75,0.75,0.75,0.0,0.5,0.0,-0.25,0.6875,0.7894736842105263,0.75,0.7352941176470588,0.5,0.7407407407407407,0.0,0.3333333333333333,1,-0.5,0.5714285714285714,0.33333333333333337,0.4444444444444444,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
0,0.2857142857142856,1,1,1.0,0.75,0.0,0.3333333333333333,2.0,0,0,1,0,1,1,1,1,0.5,0.75,1.0,1.0,0.75,0.0,2.25,0.1875,0.3157894736842105,0.2,0.2352941176470588,0.0,0.2222222222222222,0.0,1.0,0,2.0,0.8571428571428572,0.33333333333333337,0.7777777777777778,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
1,0.4285714285714284,1,1,0.75,0.75,0.0,0.3333333333333333,1.0,0,1,1,0,1,1,1,0,0.5,0.25,0.75,1.0,0.75,0.75,1.125,0.1875,0.3157894736842105,0.4,0.2352941176470588,0.0,0.2962962962962963,0.5,1.0,0,1.0,0.7142857142857142,0.5,0.5555555555555555,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
0,0.2857142857142856,1,1,0.5,0.75,1.0,0.0,0.0,0,1,1,0,1,1,0,0,0.5,0.5,0.5,0.0,0.75,0.5,-0.125,0.25,0.3684210526315789,0.4,0.2941176470588235,0.0,0.3333333333333333,0.5,0.6666666666666666,0,0.0,0.5714285714285714,0.33333333333333337,0.38888888888888884,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.2857142857142856,1,1,0.5,0.5,0.0,0.6666666666666667,0.0,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.0,0.0,0.75,0.0,0.375,0.5263157894736842,0.5,0.4411764705882353,0.5,0.4629629629629629,0.5,-0.3333333333333333,0,-1.0,0.42857142857142855,0.6666666666666666,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.2857142857142856,0,1,0.5,0.25,1.0,0.3333333333333333,0.0,0,1,0,1,1,1,1,0,0.75,0.25,1.0,0.0,0.25,1.0,-0.25,0.1875,0.3157894736842105,0.30000000000000004,0.2352941176470588,0.0,0.25925925925925924,0.5,0.0,0,-0.5,0.2857142857142857,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,0.2857142857142856,1,1,0.25,0.25,0.0,0.6666666666666667,1.0,0,1,0,1,1,1,0,1,0.75,0.5,0.75,0.0,0.0,1.0,-0.5,0.1875,0.2631578947368421,0.0,0.2058823529411765,-0.5,0.12962962962962962,0.5,-0.3333333333333333,0,0.0,0.14285714285714285,0.6666666666666666,0.4444444444444444,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,0.1428571428571428,1,1,0.5,0.75,0.0,0.3333333333333333,0.0,1,0,0,0,1,1,1,0,0.25,0.5,0.0,0.0,0.0,0.5,-0.25,0.8125,0.8421052631578947,0.8500000000000001,0.8235294117647058,0.0,0.8333333333333333,0.5,-0.3333333333333333,1,-0.5,0.5714285714285714,0.5,0.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
1,0.4285714285714284,1,1,0.5,0.5,1.0,0.3333333333333333,0.0,0,1,1,0,1,1,1,0,0.5,0.5,0.5,4.0,1.0,0.75,-0.5,0.5625,0.6842105263157894,0.65,0.6176470588235293,0.5,0.6296296296296295,0.5,2.3333333333333335,0,-0.5,0.42857142857142855,0.5,0.6666666666666666,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.1428571428571428,1,1,1.0,1.0,0.0,0.6666666666666667,0.0,0,1,0,1,0,1,1,0,1.0,0.5,0.25,0.0,0.0,1.0,-0.5,0.625,0.6842105263157894,0.7000000000000001,0.6470588235294117,0.0,0.6666666666666666,0.5,-0.3333333333333333,0,-1.0,1.0,0.6666666666666666,0.1111111111111111,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
0,0.4285714285714284,0,1,0.75,0.25,0.0,0.3333333333333333,1.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.0,0.75,1.5,0.375,0.42105263157894735,0.35000000000000003,0.38235294117647056,-0.5,0.37037037037037035,0.0,-0.3333333333333333,0,1.0,0.42857142857142855,0.33333333333333337,0.33333333333333337,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,0.2857142857142856,1,1,0.75,0.5,0.0,0.3333333333333333,0.0,0,0,0,1,0,1,1,0,1.0,0.5,0.75,0.0,0.5,0.5,0.75,0.8125,0.7894736842105263,0.75,0.7941176470588235,-0.5,0.7777777777777778,0.0,0.3333333333333333,1,0.0,0.5714285714285714,0.33333333333333337,0.4444444444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.2857142857142856,1,1,0.5,0.75,0.0,0.3333333333333333,0.0,0,1,1,0,0,1,1,0,1.0,0.5,0.5,0.0,0.5,0.5,-0.25,0.5625,0.5789473684210527,0.6000000000000001,0.5588235294117647,-0.5,0.574074074074074,0.5,0.3333333333333333,0,-0.5,0.5714285714285714,0.5,0.33333333333333337,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.4285714285714284,1,1,0.5,0.25,3.0,0.3333333333333333,0.0,1,1,1,1,1,1,1,1,0.75,0.5,0.25,3.0,1.0,0.5,1.25,0.4375,0.42105263157894735,0.45,0.4117647058823529,-1.0,0.42592592592592593,1.0,2.0,0,0.0,0.2857142857142857,0.6666666666666666,0.611111111111111,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.2857142857142856,1,0,0.5,0.25,1.0,0.6666666666666667,0.0,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.0,0.25,0.5,0.75,0.5625,0.5263157894736842,0.6000000000000001,0.5294117647058824,-1.0,0.5555555555555556,0.0,0.0,0,-0.5,0.2857142857142857,0.5,0.38888888888888884,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.2857142857142856,1,1,1.0,0.75,0.0,0.3333333333333333,0.0,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.0,0.25,0.5,1.25,0.625,0.6842105263157894,0.7000000000000001,0.6470588235294117,0.0,0.6666666666666666,0.0,0.0,0,0.0,0.8571428571428572,0.33333333333333337,0.38888888888888884,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.2857142857142856,0,1,0.5,0.5,1.0,0.3333333333333333,0.0,0,1,1,1,1,1,1,0,0.75,1.0,0.25,0.0,0.0,0.0,0.0,0.5,0.5789473684210527,0.55,0.5294117647058824,0.0,0.537037037037037,0.5,-0.3333333333333333,0,-0.5,0.42857142857142855,0.5,0.1111111111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0.2857142857142856,1,1,1.0,1.0,0.0,0.3333333333333333,0.0,1,1,0,1,1,1,1,1,0.75,1.0,1.0,0.0,0.5,0.25,1.25,0.5,0.47368421052631576,0.45,0.47058823529411764,-1.0,0.4629629629629629,1.0,0.3333333333333333,0,0.0,1.0,0.6666666666666666,0.6666666666666666,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1,0.1428571428571428,1,1,1.0,1.0,0.0,0.3333333333333333,0.0,0,1,1,1,1,1,1,0,0.75,0.25,0.75,1.0,0.75,0.0,-0.25,0.6875,0.6842105263157894,0.65,0.676470588235294,-0.5,0.6666666666666666,0.5,1.0,0,-0.5,1.0,0.5,0.5555555555555555,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.1428571428571428,1,1,0.25,0.25,1.0,0.3333333333333333,0.0,0,1,1,0,1,1,1,0,0.5,0.75,0.25,0.0,0.0,1.0,1.75,0.375,0.3684210526315789,0.30000000000000004,0.3529411764705882,-1.0,0.3333333333333333,0.5,-0.3333333333333333,0,0.0,0.14285714285714285,0.5,0.1111111111111111,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.1428571428571428,1,1,0.75,0.5,1.0,0.6666666666666667,0.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.5,0.25,0.75,0.5,0.47368421052631576,0.5,0.47058823529411764,-1.0,0.4814814814814815,0.0,0.3333333333333333,0,-0.5,0.5714285714285714,0.5,0.4444444444444444,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,0.2857142857142856,1,1,0.5,0.5,0.0,0.3333333333333333,0.0,0,0,1,1,0,1,1,1,0.75,0.75,0.25,4.0,1.0,0.75,0.0,0.6875,0.6842105263157894,0.65,0.676470588235294,-0.5,0.6666666666666666,0.0,2.3333333333333335,0,-0.5,0.42857142857142855,0.33333333333333337,0.6666666666666666,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0.1428571428571428,1,1,0.5,0.25,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0.75,1.0,0.25,0.0,0.0,1.0,2.0,0.625,0.631578947368421,0.6000000000000001,0.6176470588235293,-0.5,0.6111111111111112,0.0,-0.3333333333333333,0,0.5,0.2857142857142857,0.16666666666666666,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.2857142857142856,0,1,0.5,0.25,2.0,0.3333333333333333,0.0,0,0,0,1,1,1,0,0,0.25,0.0,0.0,0.0,0.0,0.5,-0.25,0.625,0.5789473684210527,0.55,0.588235294117647,-1.0,0.574074074074074,0.0,-0.3333333333333333,0,-0.5,0.2857142857142857,0.33333333333333337,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.4285714285714284,1,1,0.5,0.5,0.0,0.3333333333333333,1.0,0,0,0,0,1,0,1,0,1.0,1.0,0.75,2.0,1.0,0.25,-0.5,0.25,0.3684210526315789,0.0,0.2941176470588235,0.0,0.18518518518518517,0.0,1.6666666666666667,0,0.5,0.42857142857142855,0.16666666666666666,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0.2857142857142856,1,1,1.0,0.75,1.0,0.3333333333333333,0.0,0,0,0,1,1,1,1,1,0.25,1.0,1.0,0.0,0.75,1.0,1.25,0.5625,0.631578947368421,0.6000000000000001,0.588235294117647,0.0,0.5925925925925926,0.0,0.6666666666666666,0,0.0,0.8571428571428572,0.33333333333333337,0.7222222222222222,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.2857142857142856,0,0,1.0,1.0,1.0,0.3333333333333333,0.0,0,1,1,0,1,1,1,0,0.5,0.5,0.5,1.0,0.5,0.75,-0.25,0.4375,0.5789473684210527,0.6000000000000001,0.5,0.5,0.537037037037037,0.5,0.6666666666666666,0,-0.5,1.0,0.5,0.38888888888888884,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.1428571428571428,1,1,1.0,0.75,0.0,0.0,0.0,0,0,0,1,0,1,1,0,1.0,0.75,1.0,0.0,0.0,0.5,-0.5,0.1875,0.0,0.0,0.05882352941176469,-3.0,0.037037037037037035,0.0,-0.3333333333333333,0,0.0,0.8571428571428572,0.16666666666666666,0.4444444444444444,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.1428571428571428,1,1,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,1.0,0.5,0.25,0.0,0.25,1.0,-0.5,0.625,0.631578947368421,0.6000000000000001,0.6176470588235293,-0.5,0.6111111111111112,0.0,0.0,0,0.0,1.0,0.16666666666666666,0.16666666666666663,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.4285714285714284,1,1,0.5,0.25,1.0,0.6666666666666667,0.0,0,1,1,0,0,1,1,1,0.75,0.75,0.75,0.0,0.0,0.5,-0.5,0.25,0.0,0.0,0.08823529411764705,-3.5,0.05555555555555555,0.5,-0.3333333333333333,0,-1.0,0.2857142857142857,0.6666666666666666,0.4444444444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0.1428571428571428,1,1,0.5,0.25,2.0,0.0,0.0,0,0,0,0,1,1,1,0,0.75,0.5,0.5,0.0,0.0,0.75,0.25,0.9375,0.9473684210526315,0.9,0.9411764705882353,0.0,0.9259259259259259,0.0,-0.3333333333333333,1,0.5,0.2857142857142857,0.16666666666666666,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.2857142857142856,1,1,0.5,0.75,1.0,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.25,0.0,0.0,0.25,0.0,0.5625,0.631578947368421,0.65,0.588235294117647,0.0,0.6111111111111112,0.0,-0.3333333333333333,0,0.0,0.5714285714285714,0.16666666666666666,0.1111111111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,1.0,1,1,0.75,0.25,0.0,0.0,3.0,0,0,0,0,0,0,1,1,1.0,0.75,1.0,4.0,1.0,0.0,1.5,0.1875,0.42105263157894735,0.4,0.2941176470588235,1.0,0.3333333333333333,0.0,2.3333333333333335,0,3.5,0.42857142857142855,0.0,0.9999999999999999,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0.4285714285714284,0,1,0.75,0.75,0.0,0.3333333333333333,1.0,0,1,0,0,1,1,1,1,0.75,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.2631578947368421,0.25,0.11764705882352941,1.0,0.16666666666666663,0.5,0.3333333333333333,0,1.0,0.7142857142857142,0.5,0.4444444444444444,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.1428571428571428,1,1,0.0,0.5,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0.75,0.5,0.25,1.0,0.75,1.0,-0.5,0.625,0.7894736842105263,0.75,0.7058823529411764,1.0,0.7222222222222222,0.0,1.0,1,0.0,0.14285714285714285,0.16666666666666666,0.33333333333333337,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,0.4285714285714284,1,1,0.75,0.5,1.0,0.0,1.0,0,0,0,0,1,0,1,0,0.75,0.75,1.0,1.0,0.75,1.0,-0.5,0.1875,0.42105263157894735,0.4,0.2941176470588235,1.0,0.3333333333333333,0.0,1.0,0,1.0,0.5714285714285714,0.0,0.6666666666666666,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.1428571428571428,1,1,0.75,0.75,2.0,0.3333333333333333,0.0,1,1,0,0,0,1,1,0,1.0,0.5,0.5,0.0,0.5,0.25,0.25,0.25,0.5263157894736842,0.5,0.38235294117647056,1.5,0.42592592592592593,1.0,0.3333333333333333,0,0.0,0.7142857142857142,0.6666666666666666,0.33333333333333337,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,0.4285714285714284,1,1,0.5,0.25,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0.5,0.25,1.0,1.0,1.0,1.0,0.0,0.1875,0.47368421052631576,0.4,0.32352941176470584,1.5,0.35185185185185186,0.0,1.3333333333333333,0,1.0,0.2857142857142857,0.0,0.7222222222222222,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1,0.1428571428571428,0,1,0.5,0.25,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0.5,0.5,0.25,0.0,0.5,0.5,-0.5,0.3125,0.47368421052631576,0.4,0.38235294117647056,0.5,0.3888888888888889,0.0,0.3333333333333333,0,0.0,0.2857142857142857,0.16666666666666666,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.2857142857142856,0,1,0.5,0.25,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.75,0.75,0.25,1.0,0.75,1.0,-0.5,0.3125,0.631578947368421,0.6000000000000001,0.47058823529411764,2.0,0.5185185185185185,0.0,1.0,0,0.0,0.2857142857142857,0.16666666666666666,0.33333333333333337,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.2857142857142856,1,1,0.25,0.25,1.0,0.0,1.0,0,1,0,1,1,1,1,0,0.75,0.75,0.75,0.0,0.25,1.0,-0.25,0.25,0.47368421052631576,0.4,0.3529411764705882,1.0,0.37037037037037035,0.5,0.0,0,1.0,0.14285714285714285,0.33333333333333337,0.38888888888888884,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.2857142857142856,1,1,1.0,0.5,0.0,1.0,0.0,0,1,1,1,1,1,1,0,0.75,0.25,0.5,0.0,0.0,0.75,0.25,0.6875,0.631578947368421,0.65,0.6470588235294117,-1.0,0.6481481481481481,0.5,-0.3333333333333333,0,-1.0,0.7142857142857142,0.8333333333333334,0.2222222222222222,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
1,0.5714285714285712,1,0,1.0,0.75,0.0,0.3333333333333333,0.0,0,1,0,0,1,1,1,0,0.75,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5789473684210527,0.55,0.5294117647058824,0.0,0.537037037037037,0.5,-0.3333333333333333,0,0.0,0.8571428571428572,0.5,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
1,0.4285714285714284,1,1,0.5,0.25,0.0,0.3333333333333333,0.0,0,0,0,1,1,1,1,0,1.0,0.25,0.75,0.0,0.25,0.75,0.5,0.75,0.7368421052631579,0.7000000000000001,0.7352941176470588,-0.5,0.7222222222222222,0.0,0.0,0,0.0,0.2857142857142857,0.33333333333333337,0.38888888888888884,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.2857142857142856,1,1,0.5,0.5,0.0,1.0,0.0,0,0,1,1,1,1,1,1,0.5,0.75,0.0,0.0,0.0,0.25,-0.5,0.4375,0.47368421052631576,0.0,0.4411764705882353,-0.5,0.27777777777777773,0.0,-0.3333333333333333,0,-1.5,0.42857142857142855,0.6666666666666666,0.1111111111111111,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0,0.4285714285714284,1,1,1.0,0.75,0.0,0.3333333333333333,0.0,0,1,1,0,1,1,1,1,0.5,0.0,0.25,0.0,0.5,0.25,2.125,0.875,0.9473684210526315,0.9,0.9117647058823528,0.5,0.9074074074074074,0.5,0.3333333333333333,1,0.0,0.8571428571428572,0.5,0.33333333333333337,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,0.4285714285714284,1,1,1.0,0.75,0.0,0.3333333333333333,0.0,0,1,1,0,0,1,1,0,0.75,0.5,0.25,0.0,0.0,0.5,-0.25,0.3125,0.42105263157894735,0.4,0.3529411764705882,0.0,0.37037037037037035,0.5,-0.3333333333333333,0,-0.5,0.8571428571428572,0.5,0.1111111111111111,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.4285714285714284,0,1,0.75,0.5,0.0,0.6666666666666667,0.0,0,0,0,1,0,1,0,0,1.0,0.5,0.25,0.0,0.0,0.5,-0.375,0.625,0.631578947368421,0.6000000000000001,0.6176470588235293,-0.5,0.6111111111111112,0.0,-0.3333333333333333,0,-1.0,0.5714285714285714,0.5,0.1111111111111111,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.2857142857142856,1,1,0.75,0.75,0.0,0.6666666666666667,0.0,0,0,0,1,0,1,0,0,0.5,0.25,0.5,0.0,0.0,0.75,0.0,0.4375,0.47368421052631576,0.45,0.4411764705882353,-0.5,0.4444444444444444,0.0,-0.3333333333333333,0,-1.0,0.7142857142857142,0.5,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.4285714285714284,1,1,0.5,0.5,0.0,0.6666666666666667,0.0,0,1,1,1,1,1,1,1,0.75,0.5,0.5,0.0,0.0,0.5,-0.5,0.375,0.5263157894736842,0.0,0.4411764705882353,0.5,0.27777777777777773,0.5,-0.3333333333333333,0,-1.0,0.42857142857142855,0.6666666666666666,0.33333333333333337,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,0.4285714285714284,0,0,0.75,1.0,1.0,0.3333333333333333,0.0,0,1,1,1,1,1,1,0,0.75,0.25,1.0,2.0,0.75,0.0,1.125,0.875,0.894736842105263,0.8500000000000001,0.8823529411764706,0.0,0.8703703703703703,0.5,1.3333333333333333,1,0.0,0.8571428571428572,0.5,0.7222222222222222,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
1,0.2857142857142856,1,1,0.75,0.25,0.0,0.3333333333333333,0.0,0,0,1,1,1,1,1,1,1.0,0.75,0.75,2.0,0.75,1.0,-0.25,0.375,0.47368421052631576,0.5,0.4117647058823529,0.0,0.4444444444444444,0.0,1.3333333333333333,0,-0.5,0.42857142857142855,0.33333333333333337,0.7222222222222222,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
0,0.4285714285714284,0,1,1.0,1.0,1.0,0.3333333333333333,0.0,0,0,1,1,1,1,1,0,0.75,0.5,0.75,1.0,0.25,0.75,0.5,0.5625,0.5263157894736842,0.55,0.5294117647058824,-1.0,0.537037037037037,0.0,0.3333333333333333,0,0.0,1.0,0.33333333333333337,0.4444444444444444,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
1,0.4285714285714284,1,1,1.0,0.5,0.0,0.3333333333333333,0.0,0,1,1,1,1,1,1,1,1.0,0.75,1.0,0.0,0.5,1.0,0.75,0.4375,0.47368421052631576,0.5,0.4411764705882353,-0.5,0.4629629629629629,0.5,0.3333333333333333,0,0.0,0.7142857142857142,0.5,0.6666666666666666,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.4285714285714284,0,1,0.5,0.25,1.0,0.3333333333333333,0.0,0,1,0,0,1,0,1,1,0.75,0.5,1.0,0.0,0.25,0.5,-0.5,0.1875,0.0,0.0,0.05882352941176469,-3.0,0.037037037037037035,0.5,0.0,0,-0.5,0.2857142857142857,0.33333333333333337,0.611111111111111,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,0.5714285714285712,1,1,0.75,0.75,0.0,0.3333333333333333,2.0,0,1,1,1,1,1,1,0,0.75,0.5,1.0,2.0,0.5,1.0,1.375,0.375,0.47368421052631576,0.45,0.4117647058823529,0.0,0.42592592592592593,0.5,1.0,0,2.0,0.7142857142857142,0.5,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
0,0.4285714285714284,1,1,0.5,0.75,0.0,1.0,0.0,0,1,1,1,1,1,1,1,0.75,1.0,1.0,0.0,0.5,0.25,0.0,0.75,0.7368421052631579,0.7000000000000001,0.7352941176470588,-0.5,0.7222222222222222,0.5,0.3333333333333333,0,-1.5,0.5714285714285714,0.8333333333333334,0.6666666666666666,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,0.4285714285714284,1,1,0.25,0.25,1.0,0.3333333333333333,0.0,0,1,1,0,0,1,0,0,0.75,0.75,0.5,0.0,0.0,0.5,-0.25,0.5,0.5789473684210527,0.55,0.5294117647058824,0.0,0.537037037037037,0.5,-0.3333333333333333,0,-0.5,0.14285714285714285,0.5,0.2222222222222222,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
